domain,left,right,left_total,right_total,left_share,right_share
TomPriggforCongress.com,6.0,0.0,334894,260132,1.7916116741416687e-5,0.0
tomsongs.bandcamp.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
toomey.senate.gov,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
topbuzz.com,5.0,0.0,334894,260132,1.4930097284513906e-5,0.0
toprightnews.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
torontoist.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
torontosun.com,0.0,6.0,334894,260132,0.0,2.3065213045684498e-5
torrentfreak.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
towleroad.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
townhall.com,7.0,245.0,334894,260132,2.090213619831947e-5,9.418295326987837e-4
townhallproject.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
tpe-satanisme.e-monsite.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
trace.tv,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
traciloveswords.wordpress.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
trafficking-arrests.beforeitsnews.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
trance-formation.com,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
trangvhntnguoncoi.wordpress.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
transformerdc.org,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
travelandleisure.com,2.0,1.0,334894,260132,5.972038913805562e-6,3.84420217428075e-6
trayvonmartinfoundation.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
treasury.gov,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
trendinalia.com,0.0,106.0,334894,260132,0.0,4.0748543047375947e-4
trendslime.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
trendsmap.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
trib.al,74.0,47.0,334894,260132,2.209654398108058e-4,1.8067750219119525e-4
tribunist.com,0.0,133.0,334894,260132,0.0,5.112788891793397e-4
triciaknoll.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
trofire.com,16.0,0.0,334894,260132,4.7776311310444496e-5,0.0
trueactivist.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
truefreethinker.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
trueislam.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
truepublica.org.uk,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
truepundit.com,0.0,27.0,334894,260132,0.0,1.0379345870558025e-4
Trump-email.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
trump.kimalbrecht.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
trump.news,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
trump.ticketbud.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
trumpcontract.act.teapartypatriots.org,0.0,5.0,334894,260132,0.0,1.922101087140375e-5
trumpedamerica.appspot.com,6.0,21.0,334894,260132,1.7916116741416687e-5,8.072824565989575e-5
trumpofficialnews.cf,87.0,0.0,334894,260132,2.5978369275054197e-4,0.0
TrumpRussia.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
trumptax.me,6.0,0.0,334894,260132,1.7916116741416687e-5,0.0
truth-out.org,9.0,0.0,334894,260132,2.687417511212503e-5,0.0
truthandaction.org,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
truthdig.com,11.0,1.0,334894,260132,3.2846214025930595e-5,3.84420217428075e-6
truthexaminer.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
truthfeed.com,2.0,2382.0,334894,260132,5.972038913805562e-6,0.009156889579136745
truthrevolt.org,2.0,11.0,334894,260132,5.972038913805562e-6,4.228622391708825e-5
truthuncensored.net,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
truthzone.club,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
tsarizm.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
tspr.ng,17.0,1.0,334894,260132,5.076233076734728e-5,3.84420217428075e-6
tuairisc.ie,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
tucson.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
tugoffaith.com,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
tundra-products.myshopify.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
tuppu.net,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
tweetedtimes.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
twibble.io,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
twincities.com,0.0,5.0,334894,260132,0.0,1.922101087140375e-5
twitchy.com,1.0,6.0,334894,260132,2.986019456902781e-6,2.3065213045684498e-5
twitlonger.com,5.0,0.0,334894,260132,1.4930097284513906e-5,0.0
twitter.com,56115.0,35331.0,334894,260132,0.16756048182409958,0.13581950701951317
tws.io,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
uberthoughtsusa.blogspot.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
ucc.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
ucommblog.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
ucr.fbi.gov,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
uefa.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
uip.g01m.rocks,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
uk.businessinsider.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
uk.news.yahoo.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
uk.reuters.com,1.0,1.0,334894,260132,2.986019456902781e-6,3.84420217428075e-6
ukcolumn.org,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
umairhaque.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
umwa.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
unchallenged.WTF,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
undergroundhiphopblog.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
undergroundnewsreport.com,0.0,4.0,334894,260132,0.0,1.5376808697123e-5
unfollowspy.com,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
unicornriot.ninja,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
uniteblue.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
unitedstates.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
unitycentreglasgow.org,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
unmevents.unm.edu,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
unstrippedvoice.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
up.You,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
upflow.co,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
upi.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
uppitywis.org,5.0,0.0,334894,260132,1.4930097284513906e-5,0.0
uproxx.com,1.0,1.0,334894,260132,2.986019456902781e-6,3.84420217428075e-6
upworthy.com,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
urbandictionary.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
urbn.is,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
urbncape.co.za,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
urge.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
us-foreign-aid.insidegov.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
us.blastingnews.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
us.geosnews.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
us.politwi.de,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
us.tomonews.net,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
us15.campaign-archive1.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
usanewsbullet.com,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
usapolitics24hrs.com,0.0,18.0,334894,260132,0.0,6.91956391370535e-5
usapoliticsnow.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
usasupreme.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
usat.ly,142.0,201.0,334894,260132,4.2401476288019495e-4,7.726846370304307e-4
usatoday.com,38.0,213.0,334894,260132,1.1346873936230568e-4,8.188150631217998e-4
USAToday24h.ml,0.0,645.0,334894,260132,0.0,0.0024795104024110835
USATriumph.co.vu,0.0,10.0,334894,260132,0.0,3.84420217428075e-5
USATrump.co.vu,0.0,173.0,334894,260132,0.0,6.650469761505697e-4
usawatchdog.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
uscis.gov,1.0,2.0,334894,260132,2.986019456902781e-6,7.6884043485615e-6
usgovinfo.about.com,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
usherald.com,0.0,5.0,334894,260132,0.0,1.922101087140375e-5
ushistory.org,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
usm.ag,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
usmadeshoes.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
usmagazine.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
usnews.com,15.0,18.0,334894,260132,4.479029185354172e-5,6.91956391370535e-5
uspoliticsworld.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
uspoln.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
ustream.tv,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
utlm.org,0.0,18.0,334894,260132,0.0,6.91956391370535e-5
utwente.nl,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
uusc.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
v.ht,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
vaccineimpact.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
vachss.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
valleynewslive.com,15.0,12.0,334894,260132,4.479029185354172e-5,4.6130426091368996e-5
vanityfair.com,55.0,5.0,334894,260132,1.6423107012965296e-4,1.922101087140375e-5
variety.com,2.0,1.0,334894,260132,5.972038913805562e-6,3.84420217428075e-6
vault.fbi.gov,0.0,5.0,334894,260132,0.0,1.922101087140375e-5
vcbestor.blogspot.com,0.0,9.0,334894,260132,0.0,3.459781956852675e-5
vdare.com,0.0,13.0,334894,260132,0.0,4.997462826564975e-5
vdlf.org,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
venniewrites.com,0.0,5.0,334894,260132,0.0,1.922101087140375e-5
VennieWrites.com,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
venturethewild.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
vermontflannel.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
vesselnews.io,0.0,10.0,334894,260132,0.0,3.84420217428075e-5
veteranstoday.com,0.0,26.0,334894,260132,0.0,9.99492565312995e-5
vevo.ly,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
via.cw39.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
via.fox13now.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
via.fox6now.com,1.0,1.0,334894,260132,2.986019456902781e-6,3.84420217428075e-6
via.wghp.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
via.whnt.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
vibe.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
vice.com,9.0,1.0,334894,260132,2.687417511212503e-5,3.84420217428075e-6
victorwalkdoc.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
victuruslibertas.com,0.0,622.0,334894,260132,0.0,0.0023910937524026263
vid.me,1.0,21.0,334894,260132,2.986019456902781e-6,8.072824565989575e-5
vid.staged.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
video.dailymail.co.uk,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
video.foxbusiness.com,1.0,3.0,334894,260132,2.986019456902781e-6,1.1532606522842249e-5
video.foxnews.com,2.0,12.0,334894,260132,5.972038913805562e-6,4.6130426091368996e-5
video.scroll.in,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
videos.nymag.com,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
viewer.zmags.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
viewpointmag.com,0.0,8.0,334894,260132,0.0,3.0753617394246e-5
vigilantcitizen.com,0.0,5.0,334894,260132,0.0,1.922101087140375e-5
viid.me,3.0,114.0,334894,260132,8.958058370708343e-6,4.3823904786800545e-4
vikilist.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
villagevoice.com,9.0,258.0,334894,260132,2.687417511212503e-5,9.918041609644334e-4
vimeo.com,40.0,9.0,334894,260132,1.1944077827611125e-4,3.459781956852675e-5
vine.co,1.0,1.0,334894,260132,2.986019456902781e-6,3.84420217428075e-6
viralpatriot.com,0.0,8.0,334894,260132,0.0,3.0753617394246e-5
viralstyle.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
Viralstyle.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
viralthread.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
viralthread.info,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
virginiafirst.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
virtualglobaltaskforce.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
visaliatimesdelta.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
visitnorway.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
vitw.it,50.0,122.0,334894,260132,1.4930097284513905e-4,4.689926652622515e-4
vivaliberty.com,33.0,434.0,334894,260132,9.853864207779178e-5,0.0016683837436378454
vk.cc,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
voanews.com,1.0,1.0,334894,260132,2.986019456902781e-6,3.84420217428075e-6
voat.co,0.0,1083.0,334894,260132,0.0,0.004163270954746052
Voat.co,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
vocativ.com,0.0,26.0,334894,260132,0.0,9.99492565312995e-5
vogue.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
voices4hillary.com,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
voicesforhealthykids.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
volkskrant.nl,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
votable.com,0.0,97.0,334894,260132,0.0,3.7288761090523273e-4
vote.us.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
votejamesthompson.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
votesmart.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
vox.com,115.0,7.0,334894,260132,3.4339223754381983e-4,2.690941521996525e-5
vulture.com,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
waff.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
wakeuptothetruthsite.wordpress.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
wakingthedragon.us,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
wall-of-us.org,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
wanttoknow.info,0.0,4.0,334894,260132,0.0,1.5376808697123e-5
wapo.st,336.0,9.0,334894,260132,0.0010033025375193346,3.459781956852675e-5
wariscrime.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
warontherocks.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
waronwethepeople.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
warscapes.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
washex.am,3.0,11.0,334894,260132,8.958058370708343e-6,4.228622391708825e-5
washington-informer.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
washingtonblade.com,0.0,4.0,334894,260132,0.0,1.5376808697123e-5
washingtonexaminer.com,2.0,79.0,334894,260132,5.972038913805562e-6,3.0369197176817925e-4
washingtonfeed.com,0.0,4.0,334894,260132,0.0,1.5376808697123e-5
washingtoninformer.com,5.0,0.0,334894,260132,1.4930097284513906e-5,0.0
washingtonpost-com.cdn.ampproject.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
washingtonpost.com,393.0,57.0,334894,260132,0.001173505646562793,2.1911952393400272e-4
washingtonsblog.com,0.0,7.0,334894,260132,0.0,2.690941521996525e-5
washingtonstarnews.ga,0.0,94.0,334894,260132,0.0,3.613550043823905e-4
washingtontimes.com,7.0,10.0,334894,260132,2.090213619831947e-5,3.84420217428075e-5
watch.cbc.ca,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
watchingthewheelsdad.net,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
waterfordwhispersnews.com,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
watergate.info,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
wavenetinfo.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
wavy.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
waynedupree.com,0.0,11.0,334894,260132,0.0,4.228622391708825e-5
wbadc.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
wbbjtv.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
wbur.fm,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
wbur.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
wcvb.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
wdaz.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
wdsu.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
wearechange.org,0.0,55.0,334894,260132,0.0,2.1143111958544123e-4
weareiowa.com,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
wearethisamericancarnage.wordpress.com,8.0,0.0,334894,260132,2.3888155655222248e-5,0.0
wearyourvoicemag.com,1.0,1.0,334894,260132,2.986019456902781e-6,3.84420217428075e-6
weaselzippers.us,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
weather.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
weatherforddemocrat.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
web.archive.org,1.0,1.0,334894,260132,2.986019456902781e-6,3.84420217428075e-6
webmd.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
weedtronic.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
weeklystandard.com,1.0,4.0,334894,260132,2.986019456902781e-6,1.5376808697123e-5
wefeedviral.com,0.0,219.0,334894,260132,0.0,8.418802761674842e-4
weforum.org,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
weimpeach.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
well.blogs.nytimes.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
welt.de,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
wesleyanargus.com,0.0,16.0,334894,260132,0.0,6.1507234788492e-5
westernfreepress.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
westernjournalism.com,1.0,13.0,334894,260132,2.986019456902781e-6,4.997462826564975e-5
westfaironline.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
westhamonline.net,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
westmonster.com,0.0,7.0,334894,260132,0.0,2.690941521996525e-5
westsiderag.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
westword.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
wethoughttheywerewhite.weebly.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
Wethoughttheywerewhite.weebly.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
wewhoopposedeception.wordpress.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
wfaa.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
wflx.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
wfmz.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
wfu.us7.list-manage.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
whale.to,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
whatdoesitmean.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
whatdoidoabouttrump.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
whatreallyhappened.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
whatshouldmysignsay.com,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
whatthefuckjusthappenedtoday.com,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
whitakeronline.org,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
whitegenocideproject.com,0.0,11.0,334894,260132,0.0,4.228622391708825e-5
whitehonor.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
whitehouse.gov,2.0,19.0,334894,260132,5.972038913805562e-6,7.303984131133424e-5
WhiteHouse.Gov,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
whitehousedossier.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
whiterabbitradio.net,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
whiteresister.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
WhiteSouthAfrica.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
whoismyrepresentative.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
whoolisblog.blogspot.ro,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
whytrumpisgreat.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
wickedlocal.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
wickmediaproductions.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
wikileaks.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
wikileaks.org,0.0,80.0,334894,260132,0.0,3.0753617394246e-4
williamengdahl.com,0.0,7.0,334894,260132,0.0,2.690941521996525e-5
Win50k.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
winedrunksidewalk.blogspot.com,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
winning.How,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
wionews.com,1.0,1.0,334894,260132,2.986019456902781e-6,3.84420217428075e-6
wired.com,32.0,23.0,334894,260132,9.555262262088899e-5,8.841665000845724e-5
wisconsingazette.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
wishtv.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
wisn.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
wittmanntextiles.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
wjla.com,0.0,4.0,334894,260132,0.0,1.5376808697123e-5
wkbw.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
wkow.com,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
wktv.web.franklyinc.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
wkyc.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
wkyufm.org,0.0,7.0,334894,260132,0.0,2.690941521996525e-5
wmc.meteoinfo.ru,148.0,0.0,334894,260132,4.419308796216116e-4,0.0
wmw-md.org,13.0,0.0,334894,260132,3.881825293973615e-5,0.0
wncn.com,0.0,5.0,334894,260132,0.0,1.922101087140375e-5
wnd.com,1.0,35.0,334894,260132,2.986019456902781e-6,1.3454707609982625e-4
wnem.com,0.0,4.0,334894,260132,0.0,1.5376808697123e-5
wnep.com,0.0,4.0,334894,260132,0.0,1.5376808697123e-5
WNEP.com,0.0,4.0,334894,260132,0.0,1.5376808697123e-5
wnyc.org,1.0,1.0,334894,260132,2.986019456902781e-6,3.84420217428075e-6
woai.iheart.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
wokenc.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
wokevideo.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
womenagainstshariah.com,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
womeninandbeyond.org,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
womensmarch.com,5.0,0.0,334894,260132,1.4930097284513906e-5,0.0
wonkette.com,5.0,1.0,334894,260132,1.4930097284513906e-5,3.84420217428075e-6
woodtv.com,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
wordpress.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
workflow-vcs.de,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
world.std.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
worldcorpo.net,0.0,17.0,334894,260132,0.0,6.535143696277275e-5
worldnewsdailyreport.com,1.0,1.0,334894,260132,2.986019456902781e-6,3.84420217428075e-6
worldnewspolitics.com,0.0,5.0,334894,260132,0.0,1.922101087140375e-5
worldpoliticus.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
worldstarhiphop.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
worldtribune.com,1.0,5.0,334894,260132,2.986019456902781e-6,1.922101087140375e-5
worldtruth.tv,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
